"sourceKey","startdate","enddate","sourceName","shelfMark","sourceType","surface","dateComments","archiveName","archiveCity","siglum","archiveCountry","composition_name","composer"
51,"15","15","","Clm. 5539","theory treatises and chant book with added polyphony ","Parchment","","Bayerische Staatsbibliothek","D-Munich (München)","D-Mbs","Germany","Salve, virgo virginum, salve, lumen / In Gedeonis vellere delituit / Aptatur [1a pars]","no composer/anon"
51,"15","15","","Clm. 5539","theory treatises and chant book with added polyphony ","Parchment","","Bayerische Staatsbibliothek","D-Munich (München)","D-Mbs","Germany","Rosula fructu perfulcitur / Audi nos","no composer/anon"
51,"15","15","","Clm. 5539","theory treatises and chant book with added polyphony ","Parchment","","Bayerische Staatsbibliothek","D-Munich (München)","D-Mbs","Germany","Flos virginum Maria filia","no composer/anon"
51,"15","15","","Clm. 5539","theory treatises and chant book with added polyphony ","Parchment","","Bayerische Staatsbibliothek","D-Munich (München)","D-Mbs","Germany","Jube Domine, silentium fieri. Primo tempore alleviata","no composer/anon"
51,"15","15","","Clm. 5539","theory treatises and chant book with added polyphony ","Parchment","","Bayerische Staatsbibliothek","D-Munich (München)","D-Mbs","Germany","Mellis stilla, maris stella, rosa / Domino","no composer/anon"
51,"15","15","","Clm. 5539","theory treatises and chant book with added polyphony ","Parchment","","Bayerische Staatsbibliothek","D-Munich (München)","D-Mbs","Germany","Salve, virgo nobilis Maria / Verbum caro factum est / Et veritate Verbum","no composer/anon"
51,"15","15","","Clm. 5539","theory treatises and chant book with added polyphony ","Parchment","","Bayerische Staatsbibliothek","D-Munich (München)","D-Mbs","Germany","Ave, gloriosa mater salvatoris / Domino","no composer/anon"
51,"15","15","","Clm. 5539","theory treatises and chant book with added polyphony ","Parchment","","Bayerische Staatsbibliothek","D-Munich (München)","D-Mbs","Germany","Salus virgini [2a pars]","no composer/anon"
51,"15","15","","Clm. 5539","theory treatises and chant book with added polyphony ","Parchment","","Bayerische Staatsbibliothek","D-Munich (München)","D-Mbs","Germany","In gedeonis vellere [2a pars]","no composer/anon"
51,"15","15","","Clm. 5539","theory treatises and chant book with added polyphony ","Parchment","","Bayerische Staatsbibliothek","D-Munich (München)","D-Mbs","Germany","Speciosa preciosa dux, Haec in adiecto [3a pars]","no composer/anon"
52,"14","14","","MS 2° 156","chant book with added polyphony ","","","Universitätsbibliothek","D-Munich (München)","D-Mu","Germany","Chorus nove Jerusalem Benedicamus Domino / Chorus nove Jerusalem Benedicamus Domino","no composer/anon"
52,"14","14","","MS 2° 156","chant book with added polyphony ","","","Universitätsbibliothek","D-Munich (München)","D-Mu","Germany","Procedentem sponsum de thalamo","no composer/anon"
52,"14","14","","MS 2° 156","chant book with added polyphony ","","","Universitätsbibliothek","D-Munich (München)","D-Mu","Germany","Kyrie [Tro] magne Deus potentiae","no composer/anon"
52,"14","14","","MS 2° 156","chant book with added polyphony ","","","Universitätsbibliothek","D-Munich (München)","D-Mu","Germany","Ite [Tro] benedicti et electi","no composer/anon"
52,"14","14","","MS 2° 156","chant book with added polyphony ","","","Universitätsbibliothek","D-Munich (München)","D-Mu","Germany","Proprium de tempore et de sanctis","no composer/anon"
52,"14","14","","MS 2° 156","chant book with added polyphony ","","","Universitätsbibliothek","D-Munich (München)","D-Mu","Germany","Pro defunctis","no composer/anon"
52,"14","14","","MS 2° 156","chant book with added polyphony ","","","Universitätsbibliothek","D-Munich (München)","D-Mu","Germany","De dedicatione ecclesiae","no composer/anon"
52,"14","14","","MS 2° 156","chant book with added polyphony ","","","Universitätsbibliothek","D-Munich (München)","D-Mu","Germany","Incipiunt Alleluia communia","no composer/anon"
52,"14","14","","MS 2° 156","chant book with added polyphony ","","","Universitätsbibliothek","D-Munich (München)","D-Mu","Germany","Ordinarium Missae","no composer/anon"
52,"14","14","","MS 2° 156","chant book with added polyphony ","","","Universitätsbibliothek","D-Munich (München)","D-Mu","Germany","Sequentiar","no composer/anon"
52,"14","14","","MS 2° 156","chant book with added polyphony ","","","Universitätsbibliothek","D-Munich (München)","D-Mu","Germany","Gospels and partly troped epistles In Nativitate Domini Evangelium","no composer/anon"
52,"14","14","","MS 2° 156","chant book with added polyphony ","","","Universitätsbibliothek","D-Munich (München)","D-Mu","Germany","Cantionarium: Cum episcopus eligitur","no composer/anon"
52,"14","14","","MS 2° 156","chant book with added polyphony ","","","Universitätsbibliothek","D-Munich (München)","D-Mu","Germany","Tropes Benedicamus / Regi nato laus","no composer/anon"
53,"14","15","","Fragm. lat. 9","choirbook fragments ","Vellum","","Stadtbibliothek","D-Nuremberg (Nürnberg)","D-Nst","Germany","Degentis vita quid prodest arte / Cum vix artidici promoti sint / Vera pudicitia","no composer/anon"
53,"14","15","","Fragm. lat. 9","choirbook fragments ","Vellum","","Stadtbibliothek","D-Nuremberg (Nürnberg)","D-Nst","Germany","Commes Flandrie, flos victoris / Rector creatorum laudibus / In cimbalis bene sonantibus","no composer/anon"
53,"14","15","","Fragm. lat. 9","choirbook fragments ","Vellum","","Stadtbibliothek","D-Nuremberg (Nürnberg)","D-Nst","Germany","Bobik blasen","no composer/anon"
53,"14","15","","Fragm. lat. 9","choirbook fragments ","Vellum","","Stadtbibliothek","D-Nuremberg (Nürnberg)","D-Nst","Germany","Deo gratias papales praesules / Deo gratias fidelis quisque","no composer/anon"
54,"14","14","","Fragm. lat. 9a","choirbook fragments ","Parchment","","Stadtbibliothek","D-Nuremberg (Nürnberg)","D-Nst","Germany","De petit peu, de nient volenté","Guillaume de Machaut"
54,"14","14","","Fragm. lat. 9a","choirbook fragments ","Parchment","","Stadtbibliothek","D-Nuremberg (Nürnberg)","D-Nst","Germany","Et in terra pax (Gloria), [Tro] Qui sonitu melodia","no composer/anon"
54,"14","14","","Fragm. lat. 9a","choirbook fragments ","Parchment","","Stadtbibliothek","D-Nuremberg (Nürnberg)","D-Nst","Germany","Patrem omnipotentem [Credo]","no composer/anon"
54,"14","14","","Fragm. lat. 9a","choirbook fragments ","Parchment","","Stadtbibliothek","D-Nuremberg (Nürnberg)","D-Nst","Germany","Patrem omnipotentem [Credo]","no composer/anon"
54,"14","14","","Fragm. lat. 9a","choirbook fragments ","Parchment","","Stadtbibliothek","D-Nuremberg (Nürnberg)","D-Nst","Germany","Et in terra pax [Gloria]","no composer/anon"
54,"14","14","","Fragm. lat. 9a","choirbook fragments ","Parchment","","Stadtbibliothek","D-Nuremberg (Nürnberg)","D-Nst","Germany","Et in terra pax [Gloria]","no composer/anon"
54,"14","14","","Fragm. lat. 9a","choirbook fragments ","Parchment","","Stadtbibliothek","D-Nuremberg (Nürnberg)","D-Nst","Germany","Patrem omnipotentem [Credo]","no composer/anon"
55,"14","14","","Will III. 796c","chant book with added polyphony ","Paper","","Stadtbibliothek","D-Nuremberg (Nürnberg)","D-Nst","Germany","Salve regina, ... mater es sed virginalis ...o dulcis Maria, Salve","no composer/anon"
55,"14","14","","Will III. 796c","chant book with added polyphony ","Paper","","Stadtbibliothek","D-Nuremberg (Nürnberg)","D-Nst","Germany","Surrexit Christus hodie","no composer/anon"
55,"14","14","","Will III. 796c","chant book with added polyphony ","Paper","","Stadtbibliothek","D-Nuremberg (Nürnberg)","D-Nst","Germany","Alle rex inclite, rex bone luia. V. Veni, paraclite","no composer/anon"
56,"14","14","","14th-century Gradual","chant book with added polyphony ","","","Staatsbibliothek","D-Stralsund","D-SSa","Germany","Kyrie [Tro] Fons Bonitatis pater ingenite","no composer/anon"
57,"14","15","","VII.B.196","chant book with added polyphony ","Parchment","","Niedersächsisches Staatsarchiv","D-Wolfenbüttel","D-Wa","Germany","verse Si lumen sompnum capiat to the responsory In pacem in idipsum","no composer/anon"
58,"15","15","","Cod. Guelf. 30.9.2.Aug.4o","non-music MS with interpolated music ","Paper","","Herzog August Bibliothek","D-Wolfenbüttel","D-W","Germany","Quae est ista quae progreditur quasi aurora","no composer/anon"
58,"15","15","","Cod. Guelf. 30.9.2.Aug.4o","non-music MS with interpolated music ","Paper","","Herzog August Bibliothek","D-Wolfenbüttel","D-W","Germany","untexted","no composer/anon"
58,"15","15","","Cod. Guelf. 30.9.2.Aug.4o","non-music MS with interpolated music ","Paper","","Herzog August Bibliothek","D-Wolfenbüttel","D-W","Germany","Jam pridem hiemalibus sol signis","no composer/anon"
58,"15","15","","Cod. Guelf. 30.9.2.Aug.4o","non-music MS with interpolated music ","Paper","","Herzog August Bibliothek","D-Wolfenbüttel","D-W","Germany","Jam nove legis","no composer/anon"
58,"15","15","","Cod. Guelf. 30.9.2.Aug.4o","non-music MS with interpolated music ","Paper","","Herzog August Bibliothek","D-Wolfenbüttel","D-W","Germany","Mane nobiscum Domine. Alleluia","no composer/anon"
